HITId,Input.index,Input.prompt_id,Input.image_id,Input.image_url,Input.caption,Input.object_0_name,Input.object_1_name,Input.object_0_name_plural,Input.object_1_name_plural,Input.exclude,Answer.ee,Answer.task-color-0,Answer.task-color-1,Answer.task-count-0,Answer.task-count-1,Answer.task-objects,Answer.task-position-x,Answer.task-position-y,Answer.task-quality,Answer.task-real-0,Answer.task-real-1
3UQVX1UPG6WQWQ4NEPY6VQA7SYM02I,94_0,94,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00094/samples/00000.png,a photo of a frisbee and a vase,frisbee,vase,frisbees,vases,,28.388,,white,0,1.0,"vase, flowers",,,2,,3.0
32L724R86ZZXVSM9KDYOX7IWP2VIPI,211_1,211,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00211/samples/00001.png,a photo of three cell phones,cell phone,,cell phones,,"object-1,position",29.22,blue|black,,4,,cellphones,,,3,3.0,
32L724R86ZZXVSM9KDYOX7IWP2VIPI,211_1,211,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00211/samples/00001.png,a photo of three cell phones,cell phone,,cell phones,,"object-1,position",101.505,black|gray,,3,,cell phone,,,4,3.0,
32L724R86ZZXVSM9KDYOX7IWP2VIPI,211_1,211,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00211/samples/00001.png,a photo of three cell phones,cell phone,,cell phones,,"object-1,position",155.121,gray,,4,,phones,,,3,3.0,
32L724R86ZZXVSM9KDYOX7IWP2VIPI,211_1,211,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00211/samples/00001.png,a photo of three cell phones,cell phone,,cell phones,,"object-1,position",25.368,black,,3,,cell phone,,,4,3.0,
32L724R86ZZXVSM9KDYOX7IWP2VIPI,211_1,211,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00211/samples/00001.png,a photo of three cell phones,cell phone,,cell phones,,"object-1,position",51.323,black,,4,,cell phone,,,3,3.0,
3HUR21WDE84OU135AMU8D8YNHK1XYQ,0_3,0,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00000/samples/00003.png,a photo of a bench,bench,,benches,,"object-1,position",39.517,brown|black,,1,,bench,,,4,3.0,
3HUR21WDE84OU135AMU8D8YNHK1XYQ,0_3,0,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00000/samples/00003.png,a photo of a bench,bench,,benches,,"object-1,position",161.982,brown,,1,,benches,,,4,3.0,
3HUR21WDE84OU135AMU8D8YNHK1XYQ,0_3,0,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00000/samples/00003.png,a photo of a bench,bench,,benches,,"object-1,position",23.139,red|green,,1,,bench,,,4,3.0,
3HUR21WDE84OU135AMU8D8YNHK1XYQ,0_3,0,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00000/samples/00003.png,a photo of a bench,bench,,benches,,"object-1,position",33.014,brown,,1,,benches,,,4,3.0,
3HUR21WDE84OU135AMU8D8YNHK1XYQ,0_3,0,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00000/samples/00003.png,a photo of a bench,bench,,benches,,"object-1,position",17.7,brown|black,,1,,bench,,,4,3.0,
32PT7WK7E0U9GS10U106T7ZIS1V3DP,159_2,159,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00159/samples/00002.png,a photo of a tv and a cell phone,tv,cell phone,tvs,cell phones,,16.431,brown|black,,1,0.0,tv,,,4,3.0,
32PT7WK7E0U9GS10U106T7ZIS1V3DP,159_2,159,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00159/samples/00002.png,a photo of a tv and a cell phone,tv,cell phone,tvs,cell phones,,28.488,brown|gray,,1,0.0,tv,,,2,2.0,
32PT7WK7E0U9GS10U106T7ZIS1V3DP,159_2,159,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00159/samples/00002.png,a photo of a tv and a cell phone,tv,cell phone,tvs,cell phones,,94.165,gray,,1,0.0,TV,,,3,3.0,
32PT7WK7E0U9GS10U106T7ZIS1V3DP,159_2,159,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00159/samples/00002.png,a photo of a tv and a cell phone,tv,cell phone,tvs,cell phones,,54.723,brown|black,,1,0.0,tv,,,3,3.0,
32PT7WK7E0U9GS10U106T7ZIS1V3DP,159_2,159,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00159/samples/00002.png,a photo of a tv and a cell phone,tv,cell phone,tvs,cell phones,,63.378,brown|gray,,1,0.0,old television set,,,3,3.0,
31ANT7FQOMHT6NT6UG7PZPC0YPF5HQ,446_0,446,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00446/samples/00000.png,a photo of a laptop right of a tv,tv,laptop,tvs,laptops,,102.909,,black|gray,0,1.0,laptop,neither_x,neither_y,3,,3.0
31ANT7FQOMHT6NT6UG7PZPC0YPF5HQ,446_0,446,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00446/samples/00000.png,a photo of a laptop right of a tv,tv,laptop,tvs,laptops,,20.947,,gray,0,1.0,laptop,,,3,,3.0
31ANT7FQOMHT6NT6UG7PZPC0YPF5HQ,446_0,446,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00446/samples/00000.png,a photo of a laptop right of a tv,tv,laptop,tvs,laptops,,47.409,,gray,0,1.0,laptop,,,4,,2.0
31ANT7FQOMHT6NT6UG7PZPC0YPF5HQ,446_0,446,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00446/samples/00000.png,a photo of a laptop right of a tv,tv,laptop,tvs,laptops,,16.737,black|gray,,1,0.0,TV,neither_x,neither_y,3,3.0,1.0
31ANT7FQOMHT6NT6UG7PZPC0YPF5HQ,446_0,446,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00446/samples/00000.png,a photo of a laptop right of a tv,tv,laptop,tvs,laptops,,68.604,,black|gray,0,1.0,laptop,,,2,,3.0
38Z7YZ2SCHHIV4NOKQDDXC86UYHIQ9,437_3,437,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00437/samples/00003.png,a photo of a cell phone left of a tennis racket,tennis racket,cell phone,tennis rackets,cell phones,,40.178,black,black,1,1.0,TENNIS RACKET,neither_x,below,4,3.0,3.0
38Z7YZ2SCHHIV4NOKQDDXC86UYHIQ9,437_3,437,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00437/samples/00003.png,a photo of a cell phone left of a tennis racket,tennis racket,cell phone,tennis rackets,cell phones,,75.243,gray,,1,0.0,tennis rackets,,,3,3.0,
38Z7YZ2SCHHIV4NOKQDDXC86UYHIQ9,437_3,437,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00437/samples/00003.png,a photo of a cell phone left of a tennis racket,tennis racket,cell phone,tennis rackets,cell phones,,45.466,black,,1,0.0,tennis rackets,,,4,3.0,
38Z7YZ2SCHHIV4NOKQDDXC86UYHIQ9,437_3,437,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00437/samples/00003.png,a photo of a cell phone left of a tennis racket,tennis racket,cell phone,tennis rackets,cell phones,,47.084,black,,1,0.0,"tennis balls, tennis racket",,,2,3.0,
38Z7YZ2SCHHIV4NOKQDDXC86UYHIQ9,437_3,437,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00437/samples/00003.png,a photo of a cell phone left of a tennis racket,tennis racket,cell phone,tennis rackets,cell phones,,39.858,blue,,1,0.0,"Ball, racket",,,3,3.0,
3HA5ODM5LO7ZUQM1B11171D1KOXVS7,345_0,345,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00345/samples/00000.png,a photo of a green bus,bus,,buses,,"object-1,position",27.514,yellow,,1,,bus,,,3,3.0,
3HA5ODM5LO7ZUQM1B11171D1KOXVS7,345_0,345,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00345/samples/00000.png,a photo of a green bus,bus,,buses,,"object-1,position",30.012,green|black,,1,,"bus, street, tree",,,4,3.0,
3HA5ODM5LO7ZUQM1B11171D1KOXVS7,345_0,345,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00345/samples/00000.png,a photo of a green bus,bus,,buses,,"object-1,position",36.77,green|blue|black,,1,,BUS,,,4,3.0,
3HA5ODM5LO7ZUQM1B11171D1KOXVS7,345_0,345,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00345/samples/00000.png,a photo of a green bus,bus,,buses,,"object-1,position",50.394,green|blue|black,,1,,BUS,,,4,3.0,
3HA5ODM5LO7ZUQM1B11171D1KOXVS7,345_0,345,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00345/samples/00000.png,a photo of a green bus,bus,,buses,,"object-1,position",144.426,green|black,,1,,bus,,,4,3.0,
3TZ0XG8CC8ZJEZUPU2Q0YSO3H28895,424_1,424,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00424/samples/00001.png,a photo of a zebra below a computer keyboard,computer keyboard,zebra,computer keyboards,zebras,,29.387,black|gray,,1,0.0,keyboard,,,3,2.0,
3TZ0XG8CC8ZJEZUPU2Q0YSO3H28895,424_1,424,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00424/samples/00001.png,a photo of a zebra below a computer keyboard,computer keyboard,zebra,computer keyboards,zebras,,36.862,black|white,,1,0.0,computer keyboards,,,1,3.0,1.0
3TZ0XG8CC8ZJEZUPU2Q0YSO3H28895,424_1,424,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00424/samples/00001.png,a photo of a zebra below a computer keyboard,computer keyboard,zebra,computer keyboards,zebras,,100.756,black|white,black|white,1,1.0,KEYBOARDS,left,above,4,3.0,3.0
3TZ0XG8CC8ZJEZUPU2Q0YSO3H28895,424_1,424,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00424/samples/00001.png,a photo of a zebra below a computer keyboard,computer keyboard,zebra,computer keyboards,zebras,,61.096,black|white,,1,0.0,computer keyboard,,,2,3.0,
3TZ0XG8CC8ZJEZUPU2Q0YSO3H28895,424_1,424,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00424/samples/00001.png,a photo of a zebra below a computer keyboard,computer keyboard,zebra,computer keyboards,zebras,,14.174,black|white,,1,0.0,keyboard,,,2,3.0,
3QGTX7BCI3HFX8T002DWZWG5UFW5ZG,252_0,252,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00252/samples/00000.png,a photo of three cows,cow,,cows,,"object-1,position",33.182,brown|black|white,,3,,"cow, grass",,,4,3.0,
3QGTX7BCI3HFX8T002DWZWG5UFW5ZG,252_0,252,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00252/samples/00000.png,a photo of three cows,cow,,cows,,"object-1,position",120.894,brown|black,,3,,cow,,,4,3.0,
3QGTX7BCI3HFX8T002DWZWG5UFW5ZG,252_0,252,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00252/samples/00000.png,a photo of three cows,cow,,cows,,"object-1,position",28.721,brown|black|white,,3,,"grass, cows",,,4,3.0,
3QGTX7BCI3HFX8T002DWZWG5UFW5ZG,252_0,252,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00252/samples/00000.png,a photo of three cows,cow,,cows,,"object-1,position",34.96,brown|black|white,,3,,cows,,,3,2.0,
3QGTX7BCI3HFX8T002DWZWG5UFW5ZG,252_0,252,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00252/samples/00000.png,a photo of three cows,cow,,cows,,"object-1,position",19.596,brown|black|white,,3,,cows,,,4,3.0,
3ZFRE2BDRNTOZRDA68WRRF7PNE5XZH,295_1,295,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00295/samples/00001.png,a photo of a green surfboard,surfboard,,surfboards,,"object-1,position",34.142,yellow|green|white,,1,,srufboard,,,4,3.0,
3ZFRE2BDRNTOZRDA68WRRF7PNE5XZH,295_1,295,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00295/samples/00001.png,a photo of a green surfboard,surfboard,,surfboards,,"object-1,position",22.553,green|white,,1,,surfboard,,,3,3.0,
3ZFRE2BDRNTOZRDA68WRRF7PNE5XZH,295_1,295,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00295/samples/00001.png,a photo of a green surfboard,surfboard,,surfboards,,"object-1,position",59.044,yellow|green|white,,1,,surfboard,,,3,3.0,
3ZFRE2BDRNTOZRDA68WRRF7PNE5XZH,295_1,295,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00295/samples/00001.png,a photo of a green surfboard,surfboard,,surfboards,,"object-1,position",24.411,green|white,,1,,surfboard,,,3,3.0,
3ZFRE2BDRNTOZRDA68WRRF7PNE5XZH,295_1,295,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00295/samples/00001.png,a photo of a green surfboard,surfboard,,surfboards,,"object-1,position",31.844,yellow|green|white,,1,,surfboard,,,3,3.0,
3UYRNV2KJ7E431YJVC95GTJNMRP8N4,345_3,345,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00345/samples/00003.png,a photo of a green bus,bus,,buses,,"object-1,position",17.141,green,,1,,bus,,,4,3.0,
3UYRNV2KJ7E431YJVC95GTJNMRP8N4,345_3,345,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00345/samples/00003.png,a photo of a green bus,bus,,buses,,"object-1,position",44.241,green,,1,,buses,,,4,3.0,
3UYRNV2KJ7E431YJVC95GTJNMRP8N4,345_3,345,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00345/samples/00003.png,a photo of a green bus,bus,,buses,,"object-1,position",24.932,green,,1,,bus,,,4,3.0,
3UYRNV2KJ7E431YJVC95GTJNMRP8N4,345_3,345,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00345/samples/00003.png,a photo of a green bus,bus,,buses,,"object-1,position",200.106,green,,1,,bus,,,4,3.0,
3UYRNV2KJ7E431YJVC95GTJNMRP8N4,345_3,345,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00345/samples/00003.png,a photo of a green bus,bus,,buses,,"object-1,position",27.492,green|blue|black,,1,,buses,,,4,3.0,
38G0E1M860KF93E506W1M2VP5LIVUN,182_2,182,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00182/samples/00002.png,a photo of two frisbees,frisbee,,frisbees,,"object-1,position",141.911,red,,1,,"Frisbee, dog",,,2,3.0,
38G0E1M860KF93E506W1M2VP5LIVUN,182_2,182,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00182/samples/00002.png,a photo of two frisbees,frisbee,,frisbees,,"object-1,position",13.788,red,,1,,"dog, frisbee, grass",,,2,3.0,
38G0E1M860KF93E506W1M2VP5LIVUN,182_2,182,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00182/samples/00002.png,a photo of two frisbees,frisbee,,frisbees,,"object-1,position",30.805,red,,1,,"dog, frisbee, grass",,,3,3.0,
38G0E1M860KF93E506W1M2VP5LIVUN,182_2,182,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00182/samples/00002.png,a photo of two frisbees,frisbee,,frisbees,,"object-1,position",16.598,red,,1,,"dog, frisbee",,,1,3.0,
38G0E1M860KF93E506W1M2VP5LIVUN,182_2,182,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00182/samples/00002.png,a photo of two frisbees,frisbee,,frisbees,,"object-1,position",24.588,red,,1,,"dog, frisbee",,,2,3.0,
3Z3R5YC0QH2BDTDQ0M1NZK61YDOFTT,14_2,14,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00014/samples/00002.png,a photo of a parking meter,parking meter,,parking meters,,"object-1,position",22.717,gray,,2,,double parking meter.,,,4,3.0,
3Z3R5YC0QH2BDTDQ0M1NZK61YDOFTT,14_2,14,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00014/samples/00002.png,a photo of a parking meter,parking meter,,parking meters,,"object-1,position",109.578,gray,,2,,"parking meter, wall",,,3,3.0,
3Z3R5YC0QH2BDTDQ0M1NZK61YDOFTT,14_2,14,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00014/samples/00002.png,a photo of a parking meter,parking meter,,parking meters,,"object-1,position",35.467,gray,,2,,parking meters,,,3,3.0,
3Z3R5YC0QH2BDTDQ0M1NZK61YDOFTT,14_2,14,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00014/samples/00002.png,a photo of a parking meter,parking meter,,parking meters,,"object-1,position",42.551,black|gray,,2,,PARKING METERS,,,4,3.0,
3Z3R5YC0QH2BDTDQ0M1NZK61YDOFTT,14_2,14,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00014/samples/00002.png,a photo of a parking meter,parking meter,,parking meters,,"object-1,position",23.858,blue|white|gray,,2,,PARKING METERS,,,4,3.0,
3J06WJ78I1ZFMI355W66IOX8JSRVVC,437_1,437,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00437/samples/00001.png,a photo of a cell phone left of a tennis racket,tennis racket,cell phone,tennis rackets,cell phones,,48.327,white,,1,0.0,"tennis racket, tennis ball",,,3,3.0,
3J06WJ78I1ZFMI355W66IOX8JSRVVC,437_1,437,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00437/samples/00001.png,a photo of a cell phone left of a tennis racket,tennis racket,cell phone,tennis rackets,cell phones,,30.997,yellow,black,1,2.0,TENNIS RAKET,neither_x,below,4,3.0,3.0
3J06WJ78I1ZFMI355W66IOX8JSRVVC,437_1,437,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00437/samples/00001.png,a photo of a cell phone left of a tennis racket,tennis racket,cell phone,tennis rackets,cell phones,,53.694,blue|white,,1,0.0,tennis rakets,,,4,3.0,
3J06WJ78I1ZFMI355W66IOX8JSRVVC,437_1,437,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00437/samples/00001.png,a photo of a cell phone left of a tennis racket,tennis racket,cell phone,tennis rackets,cell phones,,57.784,white,black,1,1.0,tennis racket,neither_x,below,4,3.0,3.0
3J06WJ78I1ZFMI355W66IOX8JSRVVC,437_1,437,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00437/samples/00001.png,a photo of a cell phone left of a tennis racket,tennis racket,cell phone,tennis rackets,cell phones,,30.494,blue|white,,1,0.0,"tennis racket, tennis ball",neither_x,neither_y,3,3.0,
336OE47KJGZS173AV6B24QGMQ1TVWM,240_1,240,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00240/samples/00001.png,a photo of three pizzas,pizza,,pizzas,,"object-1,position",35.509,red|white,,2,,pizzas,,,3,2.0,
336OE47KJGZS173AV6B24QGMQ1TVWM,240_1,240,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00240/samples/00001.png,a photo of three pizzas,pizza,,pizzas,,"object-1,position",42.394,red|orange|brown|white,,2,,pizza,,,3,2.0,
336OE47KJGZS173AV6B24QGMQ1TVWM,240_1,240,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00240/samples/00001.png,a photo of three pizzas,pizza,,pizzas,,"object-1,position",36.955,brown|white,,2,,pizzas,,,2,3.0,
336OE47KJGZS173AV6B24QGMQ1TVWM,240_1,240,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00240/samples/00001.png,a photo of three pizzas,pizza,,pizzas,,"object-1,position",23.056,brown|white,,2,,PIZZAS,,,4,3.0,
336OE47KJGZS173AV6B24QGMQ1TVWM,240_1,240,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00240/samples/00001.png,a photo of three pizzas,pizza,,pizzas,,"object-1,position",27.977,orange|white,,2,,pizzas,,,3,3.0,
3AJA9FLWTQDL4FXF6A2JLD4SNW8FIC,542_1,542,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00542/samples/00001.png,a photo of a brown giraffe and a white stop sign,giraffe,stop sign,giraffes,stop signs,,340.715,yellow|brown,brown,1,2.0,"Giraffe,grass,stop sign",left,below,4,1.0,2.0
3AJA9FLWTQDL4FXF6A2JLD4SNW8FIC,542_1,542,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00542/samples/00001.png,a photo of a brown giraffe and a white stop sign,giraffe,stop sign,giraffes,stop signs,,69.855,yellow|brown,brown,1,1.0,"giraffe, sign boards",left,neither_y,2,2.0,2.0
3AJA9FLWTQDL4FXF6A2JLD4SNW8FIC,542_1,542,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00542/samples/00001.png,a photo of a brown giraffe and a white stop sign,giraffe,stop sign,giraffes,stop signs,,185.79,yellow|brown|white,brown,1,1.0,"giraffe, stop sign",right,below,3,3.0,3.0
3AJA9FLWTQDL4FXF6A2JLD4SNW8FIC,542_1,542,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00542/samples/00001.png,a photo of a brown giraffe and a white stop sign,giraffe,stop sign,giraffes,stop signs,,42.557,yellow|brown,,1,0.0,"giraffe, sign",,,1,3.0,
3AJA9FLWTQDL4FXF6A2JLD4SNW8FIC,542_1,542,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00542/samples/00001.png,a photo of a brown giraffe and a white stop sign,giraffe,stop sign,giraffes,stop signs,,93.865,yellow|brown,brown,1,1.0,"giraffe, stop sign",left,below,3,1.0,1.0
3AQN9REUUTVAWVYOJMTWJ1VV12PYDP,417_1,417,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00417/samples/00001.png,a photo of a bicycle above a parking meter,parking meter,bicycle,parking meters,bicycles,,74.395,,black,0,1.0,bicycle,,,2,,3.0
3AQN9REUUTVAWVYOJMTWJ1VV12PYDP,417_1,417,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00417/samples/00001.png,a photo of a bicycle above a parking meter,parking meter,bicycle,parking meters,bicycles,,40.727,,black,0,1.0,bicycle,,,3,,3.0
3AQN9REUUTVAWVYOJMTWJ1VV12PYDP,417_1,417,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00417/samples/00001.png,a photo of a bicycle above a parking meter,parking meter,bicycle,parking meters,bicycles,,27.642,,black,0,1.0,bicycle,,,3,,3.0
3AQN9REUUTVAWVYOJMTWJ1VV12PYDP,417_1,417,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00417/samples/00001.png,a photo of a bicycle above a parking meter,parking meter,bicycle,parking meters,bicycles,,112.089,brown,brown,1,1.0,BICYCLE,left,above,4,3.0,3.0
3AQN9REUUTVAWVYOJMTWJ1VV12PYDP,417_1,417,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00417/samples/00001.png,a photo of a bicycle above a parking meter,parking meter,bicycle,parking meters,bicycles,,44.329,,black|gray,0,1.0,"bicycle, posts",,,3,,3.0
3EFNPKWBN63FH806IPCBE0FZYCM03T,502_1,502,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00502/samples/00001.png,a photo of a blue tie and a pink dining table,tie,dining table,ties,dining tables,,68.921,blue|pink,,1,0.0,"ties,",,,1,3.0,
3EFNPKWBN63FH806IPCBE0FZYCM03T,502_1,502,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00502/samples/00001.png,a photo of a blue tie and a pink dining table,tie,dining table,ties,dining tables,,62.181,blue|pink,,1,0.0,"tie, shirt",,,1,3.0,
3EFNPKWBN63FH806IPCBE0FZYCM03T,502_1,502,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00502/samples/00001.png,a photo of a blue tie and a pink dining table,tie,dining table,ties,dining tables,,77.426,blue,,1,0.0,"Goat,tie,shirt",,,4,3.0,
3EFNPKWBN63FH806IPCBE0FZYCM03T,502_1,502,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00502/samples/00001.png,a photo of a blue tie and a pink dining table,tie,dining table,ties,dining tables,,35.812,red|orange|yellow|green|blue|purple|pink|brown|black|white|gray,,1,0.0,TIES,,,3,3.0,
3EFNPKWBN63FH806IPCBE0FZYCM03T,502_1,502,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00502/samples/00001.png,a photo of a blue tie and a pink dining table,tie,dining table,ties,dining tables,,39.677,blue|purple,,1,0.0,"Suit, tie, shirt",,,3,3.0,
3Q7TKIAPP7PQWWRP0746PTTZSNMDLD,53_3,53,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00053/samples/00003.png,a photo of a toothbrush,toothbrush,,toothbrushes,,"object-1,position",29.565,green|blue|white,,1,,toothbrush,,,4,3.0,
3Q7TKIAPP7PQWWRP0746PTTZSNMDLD,53_3,53,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00053/samples/00003.png,a photo of a toothbrush,toothbrush,,toothbrushes,,"object-1,position",17.473,blue,,1,,toothbrush,,,4,3.0,
3Q7TKIAPP7PQWWRP0746PTTZSNMDLD,53_3,53,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00053/samples/00003.png,a photo of a toothbrush,toothbrush,,toothbrushes,,"object-1,position",19.767,blue,,1,,toothbrush,,,4,3.0,
3Q7TKIAPP7PQWWRP0746PTTZSNMDLD,53_3,53,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00053/samples/00003.png,a photo of a toothbrush,toothbrush,,toothbrushes,,"object-1,position",16.45,green|blue|white,,1,,a photo of a toothbrush,,,4,3.0,
3Q7TKIAPP7PQWWRP0746PTTZSNMDLD,53_3,53,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00053/samples/00003.png,a photo of a toothbrush,toothbrush,,toothbrushes,,"object-1,position",171.281,green|blue|white,,1,,tooth brushes,,,4,3.0,
34HEO7RUHK931NJQLHA0L4USDCEARY,388_2,388,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00388/samples/00002.png,a photo of a skis right of a zebra,zebra,skis,zebras,skis,,45.248,black|white,,1,0.0,zebras,,,3,3.0,
34HEO7RUHK931NJQLHA0L4USDCEARY,388_2,388,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00388/samples/00002.png,a photo of a skis right of a zebra,zebra,skis,zebras,skis,,21.965,black|white,,1,0.0,zebra,neither_x,neither_y,3,3.0,1.0
34HEO7RUHK931NJQLHA0L4USDCEARY,388_2,388,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00388/samples/00002.png,a photo of a skis right of a zebra,zebra,skis,zebras,skis,,51.13,black|white,,1,0.0,zebra,,,4,3.0,
34HEO7RUHK931NJQLHA0L4USDCEARY,388_2,388,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/clip/00388/samples/00002.png,a photo of a skis right of a zebra,zebra,skis,zebras,skis,,72.748,black|white,,1,0.0,object 1,,,3,2.0,
