HITId,Input.index,Input.prompt_id,Input.image_id,Input.image_url,Input.caption,Input.object_0_name,Input.object_1_name,Input.object_0_name_plural,Input.object_1_name_plural,Input.exclude,Answer.ee,Answer.task-color-0,Answer.task-color-1,Answer.task-count-0,Answer.task-count-1,Answer.task-objects,Answer.task-position-x,Answer.task-position-y,Answer.task-quality,Answer.task-real-0,Answer.task-real-1
3UEDKCTPA95ZVH8XOUPJA16OHCAK7K,469_3,469,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00469/samples/00003.png,a photo of a black kite and a green bear,kite,bear,kites,bears,,35.101,,,0,0.0,"bird,bird",,,1,,
3HO4MYYR2G3UUDZ4ZYOTAAFQOSOU6S,469_1,469,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00469/samples/00001.png,a photo of a black kite and a green bear,kite,bear,kites,bears,,113.833,brown,brown,1,1.0,"kites, bear",right,neither_y,1,3.0,3.0
3HO4MYYR2G3UUDZ4ZYOTAAFQOSOU6S,469_1,469,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00469/samples/00001.png,a photo of a black kite and a green bear,kite,bear,kites,bears,,33.134,,brown,0,1.0,"eagle, bear",,,3,,3.0
3HO4MYYR2G3UUDZ4ZYOTAAFQOSOU6S,469_1,469,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00469/samples/00001.png,a photo of a black kite and a green bear,kite,bear,kites,bears,,131.501,,brown,0,1.0,"eagle, bear",,,1,,3.0
3HO4MYYR2G3UUDZ4ZYOTAAFQOSOU6S,469_1,469,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00469/samples/00001.png,a photo of a black kite and a green bear,kite,bear,kites,bears,,55.168,yellow|black,black|white,1,1.0,"kite, bear, platform",right,below,2,3.0,3.0
3HO4MYYR2G3UUDZ4ZYOTAAFQOSOU6S,469_1,469,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00469/samples/00001.png,a photo of a black kite and a green bear,kite,bear,kites,bears,,13.752,,brown,0,1.0,"bird, bear",,,3,,2.0
3LOJFQ4BPBUFCQ97F7S5ATGK3NDKDD,422_3,422,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00422/samples/00003.png,a photo of a cow below an airplane,airplane,cow,airplanes,cows,,233.902,black|white,,1,0.0,aero plane,,,4,2.0,
3LOJFQ4BPBUFCQ97F7S5ATGK3NDKDD,422_3,422,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00422/samples/00003.png,a photo of a cow below an airplane,airplane,cow,airplanes,cows,,144.378,white,,1,0.0,plane,,,3,2.0,
3LOJFQ4BPBUFCQ97F7S5ATGK3NDKDD,422_3,422,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00422/samples/00003.png,a photo of a cow below an airplane,airplane,cow,airplanes,cows,,34.797,black|white,,1,0.0,"airplane, field",,,2,1.0,
3LOJFQ4BPBUFCQ97F7S5ATGK3NDKDD,422_3,422,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00422/samples/00003.png,a photo of a cow below an airplane,airplane,cow,airplanes,cows,,29.268,black|white,,1,0.0,"airplane, grass field,",,,2,2.0,
3LOJFQ4BPBUFCQ97F7S5ATGK3NDKDD,422_3,422,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00422/samples/00003.png,a photo of a cow below an airplane,airplane,cow,airplanes,cows,,61.854,black|white,,1,0.0,airplanes,,,3,3.0,
3KTCJ4SCWUGGAJTYKQLQO47F3V61MA,232_1,232,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00232/samples/00001.png,a photo of two trucks,truck,,trucks,,"object-1,position",29.966,red|blue|black|white|gray,,2,,trucks,,,4,3.0,
3KTCJ4SCWUGGAJTYKQLQO47F3V61MA,232_1,232,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00232/samples/00001.png,a photo of two trucks,truck,,trucks,,"object-1,position",33.634,red|yellow|blue|black,,2,,trucks,,,4,2.0,
3KTCJ4SCWUGGAJTYKQLQO47F3V61MA,232_1,232,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00232/samples/00001.png,a photo of two trucks,truck,,trucks,,"object-1,position",97.713,red|blue,,2,,18 wheeler,,,4,2.0,
3KTCJ4SCWUGGAJTYKQLQO47F3V61MA,232_1,232,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00232/samples/00001.png,a photo of two trucks,truck,,trucks,,"object-1,position",165.825,red|blue|white,,2,,"truck, tree",,,4,3.0,
3KTCJ4SCWUGGAJTYKQLQO47F3V61MA,232_1,232,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00232/samples/00001.png,a photo of two trucks,truck,,trucks,,"object-1,position",60.878,red|yellow|blue|black|gray,,2,,TURKS,,,4,3.0,
3K8CQCU3LSGFT2U1TFPBU9M94YOWN3,456_2,456,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00456/samples/00002.png,a photo of a yellow computer keyboard and a black sink,computer keyboard,sink,computer keyboards,sinks,,114.669,yellow|black,,1,0.0,keyboard,neither_x,neither_y,3,3.0,
3K8CQCU3LSGFT2U1TFPBU9M94YOWN3,456_2,456,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00456/samples/00002.png,a photo of a yellow computer keyboard and a black sink,computer keyboard,sink,computer keyboards,sinks,,51.509,yellow|black,black,1,1.0,computer keyboards,left,above,3,3.0,3.0
3K8CQCU3LSGFT2U1TFPBU9M94YOWN3,456_2,456,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00456/samples/00002.png,a photo of a yellow computer keyboard and a black sink,computer keyboard,sink,computer keyboards,sinks,,141.75,yellow|black,,1,0.0,keyboard,,,3,2.0,
3K8CQCU3LSGFT2U1TFPBU9M94YOWN3,456_2,456,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00456/samples/00002.png,a photo of a yellow computer keyboard and a black sink,computer keyboard,sink,computer keyboards,sinks,,44.068,yellow|gray,,1,0.0,Keyboard,,,3,3.0,
3K8CQCU3LSGFT2U1TFPBU9M94YOWN3,456_2,456,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00456/samples/00002.png,a photo of a yellow computer keyboard and a black sink,computer keyboard,sink,computer keyboards,sinks,,135.226,yellow|black,black,1,1.0,"COMPUTER KEYBOARDS, SINKS",left,above,4,3.0,3.0
366FYU4PUU4K4WN7B23PGBY53ZEKE6,542_0,542,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00542/samples/00000.png,a photo of a brown giraffe and a white stop sign,giraffe,stop sign,giraffes,stop signs,,122.78,brown|white,,1,0.0,giraffe,,,3,3.0,
366FYU4PUU4K4WN7B23PGBY53ZEKE6,542_0,542,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00542/samples/00000.png,a photo of a brown giraffe and a white stop sign,giraffe,stop sign,giraffes,stop signs,,149.666,brown|white,,1,0.0,giraffe,,,2,3.0,
366FYU4PUU4K4WN7B23PGBY53ZEKE6,542_0,542,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00542/samples/00000.png,a photo of a brown giraffe and a white stop sign,giraffe,stop sign,giraffes,stop signs,,22.75,brown|white,,1,0.0,giraffe,neither_x,neither_y,3,3.0,
366FYU4PUU4K4WN7B23PGBY53ZEKE6,542_0,542,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00542/samples/00000.png,a photo of a brown giraffe and a white stop sign,giraffe,stop sign,giraffes,stop signs,,36.248,brown|white,,1,0.0,"giraffe, road",,,3,2.0,
366FYU4PUU4K4WN7B23PGBY53ZEKE6,542_0,542,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00542/samples/00000.png,a photo of a brown giraffe and a white stop sign,giraffe,stop sign,giraffes,stop signs,,31.081,yellow|brown,,1,0.0,"Giraffe, road, paint",,,3,3.0,
3W0KKJIAS5O3VVDGYZHPO12JSWGK87,390_1,390,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00390/samples/00001.png,a photo of a stop sign above a parking meter,parking meter,stop sign,parking meters,stop signs,,59.685,,red|black|white,0,1.0,"stop sign, window",,,2,,2.0
3W0KKJIAS5O3VVDGYZHPO12JSWGK87,390_1,390,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00390/samples/00001.png,a photo of a stop sign above a parking meter,parking meter,stop sign,parking meters,stop signs,,60.191,,red|black|white,0,1.0,stop sign,,,2,,3.0
3W0KKJIAS5O3VVDGYZHPO12JSWGK87,390_1,390,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00390/samples/00001.png,a photo of a stop sign above a parking meter,parking meter,stop sign,parking meters,stop signs,,188.229,red|black|gray,red|black,1,1.0,parking meters,neither_x,below,4,3.0,2.0
3W0KKJIAS5O3VVDGYZHPO12JSWGK87,390_1,390,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00390/samples/00001.png,a photo of a stop sign above a parking meter,parking meter,stop sign,parking meters,stop signs,,200.552,red|white,red|white,1,1.0,floor sign,neither_x,neither_y,4,3.0,3.0
3W0KKJIAS5O3VVDGYZHPO12JSWGK87,390_1,390,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00390/samples/00001.png,a photo of a stop sign above a parking meter,parking meter,stop sign,parking meters,stop signs,,73.108,,red|black|white,0,1.0,"stop sign,",,,3,,2.0
3YOAVL4CBEWX1PP0MXUMU4ARUJXZ41,311_1,311,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00311/samples/00001.png,a photo of a green traffic light,traffic light,,traffic lights,,"object-1,position",31.627,green|black,,1,,traffic light,,,2,1.0,
3YOAVL4CBEWX1PP0MXUMU4ARUJXZ41,311_1,311,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00311/samples/00001.png,a photo of a green traffic light,traffic light,,traffic lights,,"object-1,position",34.233,green,,1,,traffic light,,,4,3.0,
3YOAVL4CBEWX1PP0MXUMU4ARUJXZ41,311_1,311,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00311/samples/00001.png,a photo of a green traffic light,traffic light,,traffic lights,,"object-1,position",142.345,green|black|gray,,2,,traffic light,,,4,2.0,
3YOAVL4CBEWX1PP0MXUMU4ARUJXZ41,311_1,311,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00311/samples/00001.png,a photo of a green traffic light,traffic light,,traffic lights,,"object-1,position",29.215,green|black|gray,,2,,"traffic light, traffic light",,,3,2.0,
3YOAVL4CBEWX1PP0MXUMU4ARUJXZ41,311_1,311,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00311/samples/00001.png,a photo of a green traffic light,traffic light,,traffic lights,,"object-1,position",148.766,green,,1,,trafic light,,,2,3.0,
32CXT5U15UIHYRISSDLRUOBHUNEU8E,90_0,90,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00090/samples/00000.png,a photo of a cake and a zebra,cake,zebra,cakes,zebras,,331.723,black,brown|black|white,1,1.0,zebra wall-mounted head cake,left,below,3,3.0,3.0
32CXT5U15UIHYRISSDLRUOBHUNEU8E,90_0,90,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00090/samples/00000.png,a photo of a cake and a zebra,cake,zebra,cakes,zebras,,51.567,,black|white,0,2.0,"zebra, plate",,,3,,3.0
32CXT5U15UIHYRISSDLRUOBHUNEU8E,90_0,90,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00090/samples/00000.png,a photo of a cake and a zebra,cake,zebra,cakes,zebras,,134.398,,black|white,0,2.0,"zebra, plate",neither_x,neither_y,3,,3.0
32CXT5U15UIHYRISSDLRUOBHUNEU8E,90_0,90,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00090/samples/00000.png,a photo of a cake and a zebra,cake,zebra,cakes,zebras,,108.998,black|white,black,5,5.0,zebra,,,4,3.0,3.0
32CXT5U15UIHYRISSDLRUOBHUNEU8E,90_0,90,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00090/samples/00000.png,a photo of a cake and a zebra,cake,zebra,cakes,zebras,,40.674,,black|white,0,1.0,"zebra,plate",neither_x,above,2,1.0,1.0
3XAOZ9UYSD67VYRQCJS75DRKDW31QX,159_1,159,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00159/samples/00001.png,a photo of a tv and a cell phone,tv,cell phone,tvs,cell phones,,27.603,black,blue,1,1.0,TV,neither_x,above,4,3.0,3.0
3XAOZ9UYSD67VYRQCJS75DRKDW31QX,159_1,159,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00159/samples/00001.png,a photo of a tv and a cell phone,tv,cell phone,tvs,cell phones,,41.021,black,white,1,1.0,"television, phone , tablet",left,below,3,3.0,1.0
3XAOZ9UYSD67VYRQCJS75DRKDW31QX,159_1,159,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00159/samples/00001.png,a photo of a tv and a cell phone,tv,cell phone,tvs,cell phones,,92.188,black,black|white,1,2.0,"tv, remote, cellphone",left,above,4,1.0,1.0
3XAOZ9UYSD67VYRQCJS75DRKDW31QX,159_1,159,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00159/samples/00001.png,a photo of a tv and a cell phone,tv,cell phone,tvs,cell phones,,74.585,black,,1,0.0,"tv, electronic devices",,,2,2.0,
3XAOZ9UYSD67VYRQCJS75DRKDW31QX,159_1,159,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00159/samples/00001.png,a photo of a tv and a cell phone,tv,cell phone,tvs,cell phones,,80.532,black,gray,1,3.0,"tv, cell phones",left,below,3,2.0,3.0
3SA4EMRVK9HMOX5TGN9IR3I038AP0Q,69_2,69,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00069/samples/00002.png,a photo of a wine glass,wine glass,,wine glasses,,"object-1,position",129.456,white,,1,,wine glasses,,,4,3.0,
3SA4EMRVK9HMOX5TGN9IR3I038AP0Q,69_2,69,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00069/samples/00002.png,a photo of a wine glass,wine glass,,wine glasses,,"object-1,position",61.438,red,,1,,wine glass,,,4,3.0,
3SA4EMRVK9HMOX5TGN9IR3I038AP0Q,69_2,69,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00069/samples/00002.png,a photo of a wine glass,wine glass,,wine glasses,,"object-1,position",108.767,red,,1,,Wine glass,,,4,3.0,
3SA4EMRVK9HMOX5TGN9IR3I038AP0Q,69_2,69,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00069/samples/00002.png,a photo of a wine glass,wine glass,,wine glasses,,"object-1,position",132.469,purple|brown,,1,,"Glass, Wine",,,4,3.0,
3SA4EMRVK9HMOX5TGN9IR3I038AP0Q,69_2,69,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00069/samples/00002.png,a photo of a wine glass,wine glass,,wine glasses,,"object-1,position",19.36,purple|gray,,1,,wine glass,,,4,3.0,
3P6ENY9P8NB5IBOL10QJOYG53BHHI8,187_1,187,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00187/samples/00001.png,a photo of two toothbrushs,toothbrush,,toothbrushes,,"object-1,position",50.862,blue|brown,,5,,tooth brushes,,,3,3.0,
3P6ENY9P8NB5IBOL10QJOYG53BHHI8,187_1,187,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00187/samples/00001.png,a photo of two toothbrushs,toothbrush,,toothbrushes,,"object-1,position",33.943,blue|brown|white,,4,,"toothbrush, toothpaste",,,3,2.0,
3P6ENY9P8NB5IBOL10QJOYG53BHHI8,187_1,187,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00187/samples/00001.png,a photo of two toothbrushs,toothbrush,,toothbrushes,,"object-1,position",33.073,brown|white,,1,,"toothbrush, dental tool",,,2,1.0,
3P6ENY9P8NB5IBOL10QJOYG53BHHI8,187_1,187,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00187/samples/00001.png,a photo of two toothbrushs,toothbrush,,toothbrushes,,"object-1,position",23.81,brown|white,,4,,"toothbrushes, brush",,,2,2.0,
3P6ENY9P8NB5IBOL10QJOYG53BHHI8,187_1,187,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00187/samples/00001.png,a photo of two toothbrushs,toothbrush,,toothbrushes,,"object-1,position",36.619,blue|brown,,4,,brushes,,,2,1.0,
3UY4PIS8R50MS1EYWR0Q1JWF8LG1NA,81_2,81,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00081/samples/00002.png,a photo of a toothbrush and a snowboard,toothbrush,snowboard,toothbrushes,snowboards,,183.563,red|green|blue,white,3,1.0,"toothbrushes, snowboard",neither_x,neither_y,1,1.0,1.0
3UY4PIS8R50MS1EYWR0Q1JWF8LG1NA,81_2,81,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00081/samples/00002.png,a photo of a toothbrush and a snowboard,toothbrush,snowboard,toothbrushes,snowboards,,42.157,blue|white,,1,0.0,A red and orange comb along with what looks like a toothbrush on top of a bench,,,1,1.0,
3UY4PIS8R50MS1EYWR0Q1JWF8LG1NA,81_2,81,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00081/samples/00002.png,a photo of a toothbrush and a snowboard,toothbrush,snowboard,toothbrushes,snowboards,,29.389,,,0,0.0,brush,neither_x,neither_y,2,1.0,1.0
3UY4PIS8R50MS1EYWR0Q1JWF8LG1NA,81_2,81,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00081/samples/00002.png,a photo of a toothbrush and a snowboard,toothbrush,snowboard,toothbrushes,snowboards,,222.31,yellow|green,red|orange|blue|white,1,3.0,"TOOTHBRUSH,SNOWBOARD",right,above,4,3.0,3.0
3UY4PIS8R50MS1EYWR0Q1JWF8LG1NA,81_2,81,2,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00081/samples/00002.png,a photo of a toothbrush and a snowboard,toothbrush,snowboard,toothbrushes,snowboards,,104.659,yellow|green,blue|white,1,1.0,"A green and yellow toothbrush, a blue snowboard, orange handheld brush, and white remote on floor.",right,neither_y,2,3.0,3.0
3RWO3EJEMVOMVMQBC6DI581A80GP1T,483_0,483,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00483/samples/00000.png,a photo of a red umbrella and a blue couch,umbrella,couch,umbrellas,couches,,63.165,red|blue,blue,1,3.0,"umbrellas, couches",neither_x,neither_y,3,3.0,3.0
3RWO3EJEMVOMVMQBC6DI581A80GP1T,483_0,483,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00483/samples/00000.png,a photo of a red umbrella and a blue couch,umbrella,couch,umbrellas,couches,,219.769,red|blue,blue,1,1.0,"umbrella, couch, striped wall",neither_x,below,3,2.0,3.0
3RWO3EJEMVOMVMQBC6DI581A80GP1T,483_0,483,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00483/samples/00000.png,a photo of a red umbrella and a blue couch,umbrella,couch,umbrellas,couches,,92.781,red|blue,blue,1,1.0,"umbrella, couches",neither_x,below,3,3.0,3.0
3RWO3EJEMVOMVMQBC6DI581A80GP1T,483_0,483,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00483/samples/00000.png,a photo of a red umbrella and a blue couch,umbrella,couch,umbrellas,couches,,117.101,red|blue|black,blue,1,3.0,"UMBRELLA, COUCH",neither_x,below,4,3.0,3.0
3RWO3EJEMVOMVMQBC6DI581A80GP1T,483_0,483,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00483/samples/00000.png,a photo of a red umbrella and a blue couch,umbrella,couch,umbrellas,couches,,95.677,red|blue,blue,1,1.0,"umbrella, couch",neither_x,below,3,3.0,3.0
3PKJ68EHE1B1DM8RJIBJ0ZV5GQ6HJK,451_1,451,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00451/samples/00001.png,a photo of a donut below a cat,cat,donut,cats,donuts,,128.522,brown|black|white,red|yellow|blue|purple|pink|brown|black,1,1.0,"donut, cat",right,below,4,3.0,3.0
3PKJ68EHE1B1DM8RJIBJ0ZV5GQ6HJK,451_1,451,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00451/samples/00001.png,a photo of a donut below a cat,cat,donut,cats,donuts,,74.776,brown,pink|brown,1,1.0,"cat, donut",right,below,4,3.0,3.0
3PKJ68EHE1B1DM8RJIBJ0ZV5GQ6HJK,451_1,451,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00451/samples/00001.png,a photo of a donut below a cat,cat,donut,cats,donuts,,46.521,brown|white|gray,yellow|green|blue|pink|white,1,1.0,The lower body of a cat that is to the left of a pink donut with sprinkles on it,right,below,4,3.0,3.0
3PKJ68EHE1B1DM8RJIBJ0ZV5GQ6HJK,451_1,451,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00451/samples/00001.png,a photo of a donut below a cat,cat,donut,cats,donuts,,151.753,brown|black|white,pink|brown,1,1.0,"cat, donut",right,below,4,3.0,3.0
3PKJ68EHE1B1DM8RJIBJ0ZV5GQ6HJK,451_1,451,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00451/samples/00001.png,a photo of a donut below a cat,cat,donut,cats,donuts,,161.336,brown|black|white,red|blue|pink|black,1,1.0,"cat, donuts",right,below,4,3.0,3.0
3CVDZS289VF70YN6RP0BD6B945OMFV,108_3,108,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00108/samples/00003.png,a photo of a skateboard and a sink,skateboard,sink,skateboards,sinks,,253.036,red|white,black|white,1,1.0,"sink, soap, skateboard",neither_x,above,3,3.0,3.0
3CVDZS289VF70YN6RP0BD6B945OMFV,108_3,108,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00108/samples/00003.png,a photo of a skateboard and a sink,skateboard,sink,skateboards,sinks,,138.122,red,white,1,1.0,"skateboard, sink",,above,4,3.0,2.0
3CVDZS289VF70YN6RP0BD6B945OMFV,108_3,108,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00108/samples/00003.png,a photo of a skateboard and a sink,skateboard,sink,skateboards,sinks,,76.729,red|black,black|white,1,1.0,"sink, skateboard, sponges",neither_x,below,4,1.0,2.0
3CVDZS289VF70YN6RP0BD6B945OMFV,108_3,108,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00108/samples/00003.png,a photo of a skateboard and a sink,skateboard,sink,skateboards,sinks,,70.033,pink|black,brown|gray,1,1.0,"sink, donut, skateboard",neither_x,above,3,3.0,3.0
3CVDZS289VF70YN6RP0BD6B945OMFV,108_3,108,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00108/samples/00003.png,a photo of a skateboard and a sink,skateboard,sink,skateboards,sinks,,87.328,pink,white,1,1.0,"skateboard,sink",neither_x,above,4,3.0,3.0
32FESTC2OV5JAU859P1WWA70KEZUCK,87_3,87,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00087/samples/00003.png,a photo of a horse and a giraffe,horse,giraffe,horses,giraffes,,104.18,black|white,black|white,1,1.0,"horse, giraffe, tree",right,neither_y,4,2.0,2.0
32FESTC2OV5JAU859P1WWA70KEZUCK,87_3,87,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00087/samples/00003.png,a photo of a horse and a giraffe,horse,giraffe,horses,giraffes,,149.801,gray,black|white,1,1.0,"horse, giraffe",right,neither_y,4,2.0,2.0
32FESTC2OV5JAU859P1WWA70KEZUCK,87_3,87,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00087/samples/00003.png,a photo of a horse and a giraffe,horse,giraffe,horses,giraffes,,43.598,white|gray,white|gray,1,1.0,"giraffe, horse, tree, tree, tree, tree",right,neither_y,2,2.0,3.0
32FESTC2OV5JAU859P1WWA70KEZUCK,87_3,87,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00087/samples/00003.png,a photo of a horse and a giraffe,horse,giraffe,horses,giraffes,,62.579,black|white,black|white,1,1.0,"horse, giraffe",right,neither_y,4,2.0,2.0
32FESTC2OV5JAU859P1WWA70KEZUCK,87_3,87,3,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00087/samples/00003.png,a photo of a horse and a giraffe,horse,giraffe,horses,giraffes,,63.297,black|white,black|white,1,1.0,girrafi and horse,left,below,3,3.0,2.0
3IZVJEBJ7OZBGCTE5LN1R2U5QA3Z6M,141_1,141,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00141/samples/00001.png,a photo of a horse and a train,horse,train,horses,trains,,45.731,brown|white,blue|brown|white,1,1.0,There is a brown horse that is running alongside a train,neither_x,neither_y,4,2.0,3.0
3IZVJEBJ7OZBGCTE5LN1R2U5QA3Z6M,141_1,141,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00141/samples/00001.png,a photo of a horse and a train,horse,train,horses,trains,,188.094,brown|black,,1,0.0,horses,,,3,3.0,
3IZVJEBJ7OZBGCTE5LN1R2U5QA3Z6M,141_1,141,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00141/samples/00001.png,a photo of a horse and a train,horse,train,horses,trains,,211.62,brown,blue,1,1.0,"Horse, Train, Tree",right,below,4,2.0,3.0
3IZVJEBJ7OZBGCTE5LN1R2U5QA3Z6M,141_1,141,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00141/samples/00001.png,a photo of a horse and a train,horse,train,horses,trains,,116.875,brown,,1,0.0,horses,,,4,3.0,
3IZVJEBJ7OZBGCTE5LN1R2U5QA3Z6M,141_1,141,1,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00141/samples/00001.png,a photo of a horse and a train,horse,train,horses,trains,,119.429,brown,brown,1,1.0,horses,right,above,3,1.0,2.0
3XUY87HIW3TD68FNDC4O8WVI160MM2,317_0,317,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00317/samples/00000.png,a photo of a brown toaster,toaster,,toasters,,"object-1,position",137.92,brown,,1,,toaster,,,4,2.0,
3XUY87HIW3TD68FNDC4O8WVI160MM2,317_0,317,0,https://huggingface.co/datasets/djghosh/aigen-images/resolve/main/images/sdv2/00317/samples/00000.png,a photo of a brown toaster,toaster,,toasters,,"object-1,position",36.443,brown,,1,,"toast, toaster, table",,,4,3.0,
